Symbol,Name,Sector,Status,Entry Date,Exit Date,Entry Price,Exit Price,Direction,Weight,Size,PnL,Return
PLBC,Plumas Bancorp Common,Financials,Closed,2024-06-18T00:00:00.000,2024-06-25T00:00:00.000,33.480751037597656,32.496883392333984,Long,0.05,203.38217003913155,-200.10113672501575,-0.029386068554998153
PAYS,Paysign Inc Common,Financials,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,3.880000114440918,3.869999885559082,Long,0.05,1793.2397443457119,-17.932807883461464,-0.002577378501772689
PAMT,PAMT Corp Common,Industrials,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,14.90999984741211,14.819999694824219,Long,0.05,466.651273272079,-41.99868579982103,-0.006036227599526954
METCB,Ramaco Resources Inc Class B Common,Materials,Closed,2024-06-21T00:00:00.000,2024-06-25T00:00:00.000,9.699850082397461,9.919469833374023,Long,0.05,709.6350497574599,155.84987291197376,0.022641561375789848
LASR,nLIGHT Inc Common,Information Technology,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,11.270000457763672,11.0600004196167,Long,0.05,617.3709077791829,-129.6479141844593,-0.018633543000640036
GORV,Lazydays Holdings Inc Common,Consumer Discretionary,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,3.009999990463257,2.9000000953674316,Long,0.05,2311.551639643202,-254.27043786933518,-0.036544815762240467
GOCO,Gohealth Inc Class A Common,Financials,Closed,2024-06-20T00:00:00.000,2024-06-25T00:00:00.000,9.5,9.5600004196167,Long,0.05,728.9627246243396,43.73806936239271,0.006315833643863072
EVI,EVI Industries Inc Common,Industrials,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,17.385740280151367,17.828500747680664,Long,0.05,400.1998362545875,177.19266660522862,0.02546687459922417
EML,Eastern Company Common,Industrials,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,23.86953353881836,23.249671936035156,Long,0.05,291.4916792138454,-180.68449947546105,-0.02596873549184101
CLPR,Clipper Realty Inc Common,Real Estate,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,3.1909639835357666,3.2184722423553467,Long,0.05,2180.4603402548482,59.98066738556008,0.008620673552416415
BH,Biglari Holdings Inc Class B Common,Consumer Discretionary,Closed,2024-06-24T00:00:00.000,2024-06-25T00:00:00.000,184.02999877929688,185.6699981689453,Long,0.05,37.8078055720995,62.00477806218987,0.008911587244073451
USCB,USCB Financial Holdings Inc Class A Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,11.679889678955078,11.8863525390625,Long,0.05,589.3337852552244,121.67553886172755,0.017676781697641343
SWKH,SWK Holdings Corp Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,12.757243156433105,13.026483535766602,Long,0.05,539.5643487747546,145.2725099389454,0.02110490299761398
RGCO,RGC Resources Inc Common,Utilities,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,18.993135452270508,19.31081199645996,Long,0.05,362.4127050091228,115.13001569764947,0.01672586103478117
PNRG,Primeenergy Resources Corp Common,Energy,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,105.18000030517578,109.0999984741211,Long,0.05,65.4435593828697,256.5386329501125,0.037269425342950926
PHLT,Performant Healthcare Inc Common,Health Care,Closed,2024-06-20T00:00:00.000,2024-06-24T00:00:00.000,2.8399999141693115,2.740000009536743,Long,0.05,2438.431722966021,-243.84293974963202,-0.03521123508970885
PEBK,Peoples Bancorp of North Carolina Inc Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,27.66257667541504,28.252788543701172,Long,0.05,248.83269829233103,146.8640117497962,0.021336113233829005
PCB,PCB Bancorp Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,14.39604377746582,14.559525489807129,Long,0.05,478.1420300094226,78.16747780828973,0.011356016615982165
OVLY,Oak Valley Bancorp Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,22.664031982421875,23.262001037597656,Long,0.05,303.7126668900187,181.6107764651406,0.026384054507139827
NATH,Nathan's Famous Inc Common,Consumer Discretionary,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,66.2264633178711,66.53950500488281,Long,0.05,103.93660254547464,32.53648940310177,0.004726836846310104
MYFW,First Western Financial Inc Common,Financials,Closed,2024-06-20T00:00:00.000,2024-06-24T00:00:00.000,17.010000228881836,16.850000381469727,Long,0.05,407.12203355369707,-65.13946324669905,-0.009406222531404792
JMSB,John Marshall Bancorp Inc Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,15.957590103149414,16.180706024169922,Long,0.05,431.3529518785869,96.24171114330511,0.013981805496838268
HBT,HBT Financial Inc Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,18.013763427734375,18.419002532958984,Long,0.011741658913271433,89.73359778625385,36.36356287548665,0.0224960823345052
FNLC,First Bancorp Inc Common,Financials,Closed,2024-06-21T00:00:00.000,2024-06-24T00:00:00.000,21.15293312072754,21.609338760375977,Long,0.05,325.4089424183494,148.5184765117683,0.021576470603086734
ESCA,Escalade Inc Common,Consumer Discretionary,Closed,2024-06-20T00:00:00.000,2024-06-24T00:00:00.000,12.085165977478027,12.36047649383545,Long,0.05,573.0286118400824,157.76080301326965,0.022780863487559186
UNTY,Unity Bancorp Inc Common,Financials,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,25.58474349975586,25.56501007080078,Long,0.05,270.67482165679354,-5.3413423630927355,-0.0007712967282734836
TUSK,Mammoth Energy Services Inc Common,Energy,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,3.2100000381469727,3.2699999809265137,Long,0.05,2157.3662933439978,129.4418541551504,0.018691570737231836
SLND,Southland Holdings Inc Common,Industrials,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,5.260000228881836,5.019999980926514,Long,0.05,1316.567601253387,-315.97655075075636,-0.04562742158023459
MVBF,MVB Financial Corp Common,Financials,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,17.724178314208984,17.492111206054688,Long,0.05,390.71745731532883,-90.67267042456751,-0.013093250589126217
MPX,Marine Products Corp Common,Consumer Discretionary,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,9.486340522766113,9.410978317260742,Long,0.05,730.0123653912361,-55.015341902077125,-0.00794428634777674
MFIN,Medallion Financial Corp Common,Financials,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,7.185205459594727,7.118587493896484,Long,0.05,963.8062436591522,-64.20681127983698,-0.009271546384144682
GENC,Gencor Industries Inc Common,Industrials,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,18.520000457763672,18.440000534057617,Long,0.05,373.92795425273175,-29.914207811779306,-0.004319650201332335
FBIZ,First Business Financial Services Inc Common,Financials,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,32.910430908203125,33.5068473815918,Long,0.05,210.42404164343804,125.50036483317035,0.018122414594091852
BWFG,Bankwell Financial Group Inc Common,Financials,Closed,2024-06-20T00:00:00.000,2024-06-21T00:00:00.000,23.580215454101562,23.570476531982422,Long,0.05,293.6845889899051,-2.8601713397647472,-0.0004130124314639134
ATLO,Ames National Corp Common,Financials,Closed,2024-06-18T00:00:00.000,2024-06-21T00:00:00.000,19.022207260131836,19.089017868041992,Long,0.05,357.9704346318495,23.916222351616852,0.003512242664403268
WEYS,WEYCO Group Inc Common,Consumer Discretionary,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,26.9228458404541,26.886091232299805,Long,0.05,252.92228915617727,-9.296059631422395,-0.0013651828774752697
VATE,Innovate Corp Common,Industrials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,5.590000152587891,6.0,Long,0.023364642323826568,569.2268553188138,233.38292382358895,0.0733452300931156
VALU,Value Line Inc Common,Financials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,37.97003173828125,40.30485534667969,Long,0.05,179.33584695167153,418.7175692948922,0.06149122087892489
SWKH,SWK Holdings Corp Common,Financials,Closed,2024-06-14T00:00:00.000,2024-06-20T00:00:00.000,13.406587600708008,13.683747291564941,Long,0.05,503.9368547249512,139.67098286698274,0.02067339572989448
QRHC,Quest Resource Holding Corp Common,Industrials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,8.65999984741211,8.670000076293945,Long,0.05,786.3034550285106,7.863214520863039,0.0011547608612052977
PCYO,Pure Cycle Corp Common,Utilities,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,9.0600004196167,9.079999923706055,Long,0.05,751.5880226476414,15.031387732452458,0.0022074506802508592
NECB,Northeast Community Bancorp Inc Common,Financials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,16.092885971069336,16.265512466430664,Long,0.05,423.13030818760274,73.04350218358468,0.010726882404539763
NATH,Nathan's Famous Inc Common,Consumer Discretionary,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,65.6923828125,67.0324478149414,Long,0.026635357676173088,55.2181156654124,73.9958643039804,0.020399092635537824
METCB,Ramaco Resources Inc Class B Common,Materials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,9.745603561401367,9.837112426757812,Long,0.05,698.7138105571946,63.93850801296685,0.00938975865167312
JMSB,John Marshall Bancorp Inc Common,Financials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,15.976990699768066,16.491127014160156,Long,0.05,426.19964726307103,219.12471583904426,0.032179796812396834
III,Information Services Group Inc Common,Information Technology,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,2.917297840118408,2.89823055267334,Long,0.05,2334.1421321211874,-44.505758970799434,-0.006535941302549506
HQI,Hirequest Inc Common,Industrials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,11.882962226867676,12.030271530151367,Long,0.05,573.0379067578217,84.41381479964002,0.012396681944391108
GWRS,Global Water Resources Inc Common,Utilities,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,11.693315505981445,11.761526107788086,Long,0.05,582.3316575254753,39.7211928108718,0.005833298671514514
ELA,Envela Corp Common,Consumer Discretionary,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,4.480000019073486,4.579999923706055,Long,0.05,1519.9526275838662,151.99511780440753,0.022321407189022497
BSVN,Bank7 Corp Common,Financials,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,27.465438842773438,29.33941078186035,Long,0.05,247.92568724450464,464.6057808750402,0.06823018375255213
ARL,American Realty Investors Inc Common,Real Estate,Closed,2024-06-17T00:00:00.000,2024-06-20T00:00:00.000,12.739999771118164,13.010000228881836,Long,0.05,536.9746426171157,144.98339931410555,0.021193128933625942
AFRI,Forafric Global PLC Common,Consumer Staples,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,10.800000190734863,11.239999771118164,Long,0.05,630.4988592878151,277.41923351878904,0.04074070116783608
AESI,Atlas Energy Solutions Inc Common,Energy,Closed,2024-06-18T00:00:00.000,2024-06-20T00:00:00.000,18.09178352355957,18.38557243347168,Long,0.05,376.380128122756,110.57630755376522,0.01623880307486169
XOMA,XOMA Royalty Corp Common,Health Care,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,24.190000534057617,22.309999465942383,Long,0.05,282.805153906741,-531.6739914131667,-0.07771810775565474
VHI,Valhi Inc Common,Materials,Closed,2024-06-14T00:00:00.000,2024-06-18T00:00:00.000,18.407915115356445,17.95509910583496,Long,0.05,367.0200316416714,-166.19254614243073,-0.024598984006816278
TCI,Transcontinental Realty Investors Inc Common,Real Estate,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,28.0,28.149999618530273,Long,0.05,244.32345800136827,36.648425498202414,0.005357129233224035
STHO,Star Holdings Common,Real Estate,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,12.119999885559082,12.079999923706055,Long,0.05,564.4436376760528,-22.577723975226036,-0.003300326916726045
RGCO,RGC Resources Inc Common,Utilities,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,19.44558334350586,19.62848663330078,Long,0.05,351.80517360632354,64.34632361947024,0.00940590398158486
PNRG,Primeenergy Resources Corp Common,Energy,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,103.51000213623047,104.55999755859375,Long,0.05,66.0907804352543,69.39501691743408,0.010143903011241155
PBFS,Pioneer Bancorp Inc Common,Financials,Closed,2024-06-13T00:00:00.000,2024-06-18T00:00:00.000,10.279999732971191,9.819999694824219,Long,0.05,671.6525434308498,-308.96019559970136,-0.04474708658518801
KLRS,Kalaris Therapeutics Inc Common,Health Care,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,16.732500076293945,17.075199127197266,Long,0.010159448253857596,83.07349468234439,28.469207782861304,0.020481042841221514
EML,Eastern Company Common,Industrials,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,25.00102424621582,23.702268600463867,Long,0.05,273.63106233832724,-355.3798870650071,-0.05194809752438578
CBAN,Colony Bankcorp Inc Common,Financials,Closed,2024-06-17T00:00:00.000,2024-06-18T00:00:00.000,11.130884170532227,11.16970157623291,Long,0.05,614.6013846904675,23.857231293731274,0.0034873604923001096
WLFC,Willis Lease Finance Corp Common,Industrials,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,60.58726119995117,60.61705780029297,Long,0.05,113.96105105876815,3.395651892929891,0.0004917964560812126
TUSK,Mammoth Energy Services Inc Common,Energy,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,3.5399999618530273,3.2899999618530273,Long,0.05,1950.4485993000753,-487.6121498250195,-0.07062146968756938
TSBK,Timberland Bancorp Inc Common,Financials,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,24.05267906188965,25.146421432495117,Long,0.05,280.8865312138974,307.2175005210347,0.04547278778348027
TCBX,Third Coast Bancshares Inc Common,Financials,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,19.649999618530273,19.450000762939453,Long,0.05,351.37852932106,-70.27530374339767,-0.010178059006282046
PDLB,Ponce Financial Group Inc Common,Financials,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,8.800000190734863,8.9399995803833,Long,0.05,767.7356183706108,107.48251798325146,0.015909021206140087
OVLY,Oak Valley Bancorp Common,Financials,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,22.742454528808594,22.889495849609375,Long,0.05,297.06879613795377,43.681388152823274,0.006465499166526687
OBT,Orange County Bancorp Inc Common,Financials,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,21.89935302734375,22.635547637939453,Long,0.05,308.505624785336,227.1201783054239,0.033617185387919045
NAUT,Nautilus Biotechnology Inc Common,Health Care,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,2.630000114440918,2.559999942779541,Long,0.05,2625.318504439049,-183.77274597652286,-0.026616033694073622
JMSB,John Marshall Bancorp Inc Common,Financials,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,15.967289924621582,16.559030532836914,Long,0.05,423.1196164151469,250.3770591653365,0.03705955180928143
HQI,Hirequest Inc Common,Industrials,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,12.246325492858887,12.472199440002441,Long,0.05,551.6816935851448,124.61052169691811,0.018444222087292034
HFFG,Hf Foods Group Inc Common,Consumer Staples,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,3.180000066757202,3.2899999618530273,Long,0.028043826157513885,1191.6110014747514,131.0770851572538,0.03459116125365283
GORV,Lazydays Holdings Inc Common,Consumer Discretionary,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,3.2899999618530273,3.299999952316284,Long,0.05,2098.6589809045727,20.986569794673414,0.0030395108143479255
EVI,EVI Industries Inc Common,Industrials,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,18.733701705932617,17.907215118408203,Long,0.05,368.5650639420613,-304.6140819781922,-0.04411763358347285
ESCA,Escalade Inc Common,Consumer Discretionary,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,12.730721473693848,12.350983619689941,Long,0.05,542.3563763755155,-205.95324647017333,-0.02982846296563621
ELA,Envela Corp Common,Consumer Discretionary,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,4.579999923706055,4.639999866485596,Long,0.05,1475.125262148133,88.50743132154366,0.01310042440590049
BIVI,BioVie Inc Class A Common,Health Care,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,46.0099983215332,46.20000076293945,Long,0.012180152981884133,35.77049026813601,6.796480481244544,0.0041295902703246175
BH,Biglari Holdings Inc Class B Common,Consumer Discretionary,Closed,2024-06-14T00:00:00.000,2024-06-17T00:00:00.000,180.02000427246094,187.86000061035156,Long,0.010099417342930767,7.580536067809042,59.43137501087085,0.04355069521065438
ATLO,Ames National Corp Common,Financials,Closed,2024-06-13T00:00:00.000,2024-06-17T00:00:00.000,19.098562240600586,19.480342864990234,Long,0.0488142698375883,352.9505686326382,134.74968847125,0.01999001912186048
UONEK,Urban One Inc Class D Common,Communication Services,Closed,2024-06-12T00:00:00.000,2024-06-14T00:00:00.000,1.6100000143051147,1.3899999856948853,Long,0.010756196058806039,922.1321250678513,-202.86909389733887,-0.13664597928912606
SCWO,374Water Inc Common,Industrials,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,1.159999966621399,1.1699999570846558,Long,0.02266981363996626,2698.7194306776746,26.987168569782625,0.008620681681899238
PLTK,Playtika Holding Corp Common,Communication Services,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,7.66685676574707,7.6025071144104,Long,0.05,900.5761002300092,-57.95175805193867,-0.0083932246685711
FVCB,FVCBankcorp Inc Common,Financials,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,10.300000190734863,10.210000038146973,Long,0.05,670.3483339087145,-60.33145233882169,-0.008737878730220508
FRBA,FIRST BANK (Hamilton) Common,Financials,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,11.553360939025879,11.504155158996582,Long,0.05,597.6259205921353,-29.406649588462642,-0.004259001366700627
FDBC,Fidelity D&D Bancorp Inc Common,Financials,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,43.5791130065918,43.5404167175293,Long,0.05,158.4380105688284,-6.130963055458778,-0.0008879549488913774
DIBS,1stdibs.Com Inc Common,Consumer Discretionary,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,5.295000076293945,5.090000152587891,Long,0.05,1303.9826001194674,-267.3163335385134,-0.03871575462743661
CVGI,Commercial Vehicle Group Inc Common,Industrials,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,5.28000020980835,5.119999885559082,Long,0.05,1307.68706302176,-209.23035410005468,-0.0303030905097399
CMBM,Cambium Networks Corp Common,Information Technology,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,2.9800000190734863,2.890000104904175,Long,0.01775972046363914,822.9768552200009,-74.06784633313009,-0.030201313286331313
BCOV-202502,Brightcove Inc Common,Information Technology,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,2.049999952316284,2.0,Long,0.05,3368.091769620336,-168.4044278778856,-0.02439022120941485
BCML,BayCom Corp Common,Financials,Closed,2024-06-13T00:00:00.000,2024-06-14T00:00:00.000,18.8785343170166,18.819875717163086,Long,0.05,365.7375011838153,-21.453649733366547,-0.0031071585785472505
WEYS,WEYCO Group Inc Common,Consumer Discretionary,Closed,2024-06-12T00:00:00.000,2024-06-13T00:00:00.000,27.281206130981445,27.290393829345703,Long,0.05,252.96868292745995,2.324199954341566,0.0003367775720819722
SAMG,Silvercrest Asset Management Group Inc Class A Common,Financials,Closed,2024-06-12T00:00:00.000,2024-06-13T00:00:00.000,14.239563941955566,14.587788581848145,Long,0.05,484.65604787888924,168.76917774438698,0.024454726374490136
NODK,NI Holdings Inc Common,Financials,Closed,2024-06-12T00:00:00.000,2024-06-13T00:00:00.000,15.199999809265137,15.260000228881836,Long,0.05,454.03229409386245,27.242128165164104,0.003947396076947682
HQI,Hirequest Inc Common,Industrials,Closed,2024-06-12T00:00:00.000,2024-06-13T00:00:00.000,12.472199440002441,12.432917594909668,Long,0.05,553.3339020776251,-21.735976625993317,-0.003149552352954202
SWKH,SWK Holdings Corp Common,Financials,Closed,2024-06-11T00:00:00.000,2024-06-12T00:00:00.000,13.169021606445312,13.580801010131836,Long,0.05,519.691880757437,213.9984127590251,0.03126879247316186
PDM,Piedmont Office Realty Trust Class A Common,Real Estate,Closed,2024-06-11T00:00:00.000,2024-06-12T00:00:00.000,6.553070545196533,6.677435398101807,Long,0.05,1044.37050680089,129.88298445689907,0.018978103783185214
PDLB,Ponce Financial Group Inc Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-12T00:00:00.000,9.029999732971191,9.109999656677246,Long,0.05,739.9868913264525,59.1988948495964,0.0088593495096075
METCB,Ramaco Resources Inc Class B Common,Materials,Closed,2024-06-11T00:00:00.000,2024-06-12T00:00:00.000,9.882865905761719,10.13908863067627,Long,0.05,692.4948361789396,177.43291391502316,0.02592595380305347
DX,Dynex Capital Inc Common,Financials,Closed,2024-06-11T00:00:00.000,2024-06-12T00:00:00.000,9.858406066894531,10.038429260253906,Long,0.05,694.2129954832288,124.97444031846771,0.018260882351347783
BWFG,Bankwell Financial Group Inc Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-12T00:00:00.000,23.41463851928711,23.862672805786133,Long,0.05,285.3805078210318,127.86025220232477,0.019134794078924936
BRT,BRT Apartments Corp Common,Real Estate,Closed,2024-06-11T00:00:00.000,2024-06-12T00:00:00.000,16.104673385620117,16.346710205078125,Long,0.05,424.9594786877054,102.85584062010548,0.015028980325308756
XOMA,XOMA Royalty Corp Common,Health Care,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,23.290000915527344,24.0,Long,0.05,290.5164038851785,206.26638078276483,0.03048514626718206
WTBA,West Bancorporation Inc Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,15.824191093444824,15.767062187194824,Long,0.05,427.5812439641473,-24.427248800686357,-0.0036102260085614205
VGAS,Verde Clean Fuels Inc Class A Common,Energy,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,4.380000114440918,4.71999979019165,Long,0.05,1544.77788485747,525.2239799584422,0.07762549471853873
PCB,PCB Bancorp Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,14.107545852661133,14.088312149047852,Long,0.05,479.61051363056254,-9.224686468984146,-0.0013633628282451286
NWFL,Norwood Financial Corp Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,23.554811477661133,24.126991271972656,Long,0.05,287.25032755530077,164.35883333651054,0.024291418967804904
KLRS,Kalaris Therapeutics Inc Common,Health Care,Closed,2024-06-07T00:00:00.000,2024-06-11T00:00:00.000,17.3075008392334,18.30109977722168,Long,0.05,386.0800870760505,383.6087644971867,0.057408573728677637
HQI,Hirequest Inc Common,Industrials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,12.315070152282715,12.629329681396484,Long,0.05,549.4184952902889,172.65999761632156,0.02551828980491173
GEF.B,Greif Inc Class B Common,Materials,Closed,2024-06-06T00:00:00.000,2024-06-11T00:00:00.000,58.79167175292968,58.142822265625,Long,0.05,113.37491009771331,-73.563252290116,-0.01103641838986066
FVCB,FVCBankcorp Inc Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,10.640000343322754,10.489999771118164,Long,0.05,635.9142005768518,-95.38749395955165,-0.014097797684632934
FSBW,FS Bancorp Inc Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,31.613632202148438,32.12997055053711,Long,0.05,214.0256225288057,110.5096364493811,0.01633277521187784
FDBC,Fidelity D&D Bancorp Inc Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-11T00:00:00.000,43.97572326660156,43.9660530090332,Long,0.05,151.94932418894217,-1.469389102245259,-0.00021989990954177232
ESSA,ESSA Bancorp Inc Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-11T00:00:00.000,15.981502532958984,15.731791496276855,Long,0.05,418.1134669471442,-104.40754728213051,-0.015625003729602075
DIBS,1stdibs.Com Inc Common,Consumer Discretionary,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,5.5,5.510000228881836,Long,0.05,1230.2049659020943,12.302331230592245,0.0018182234330610984
CZFS,Citizens Financial Services Inc Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,38.87168502807617,38.7959098815918,Long,0.010332658352061513,35.97069786695434,-2.7256849000136754,-0.0019493661370646698
BSVN,Bank7 Corp Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,28.773317337036133,28.86050796508789,Long,0.05,235.1528408492672,20.50312388180282,0.0030302598421465088
BLFY,Blue Foundry Bancorp Common,Financials,Closed,2024-06-10T00:00:00.000,2024-06-11T00:00:00.000,8.710000038146973,8.600000381469727,Long,0.05,776.8228797736024,-85.45025007412642,-0.012629122410503329
ATLO,Ames National Corp Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-11T00:00:00.000,19.194007873535156,19.260820388793945,Long,0.05,348.13372356137,23.25968971754355,0.0034809048583809327
SLND,Southland Holdings Inc Common,Industrials,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,5.139999866485596,5.329999923706055,Long,0.05,1300.0158763912243,247.00309090183782,0.03696499263731868
SAMG,Silvercrest Asset Management Group Inc Class A Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,14.361912727355957,14.258386611938477,Long,0.05,465.26403257919156,-48.1669779363956,-0.007208379369990737
PRM,Perimeter Solutions Inc Common,Materials,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,7.119999885559082,7.179999828338623,Long,0.05,938.494598101437,56.30962218499462,0.008426958391001396
POWW,Ammo Inc Common,Consumer Discretionary,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,2.450000047683716,2.4000000953674316,Long,0.02278421064584503,1242.8240646146442,-62.14114396826244,-0.020408143405366477
PBFS,Pioneer Bancorp Inc Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,9.880000114440918,10.739999771118164,Long,0.05,676.3240236519135,581.6384281432192,0.0870444986554447
OVID,Ovid Therapeutics Inc Common,Health Care,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,2.9600000381469727,3.0999999046325684,Long,0.05,2257.4599138394547,316.0440865341088,0.04729725158153686
NAUT,Nautilus Biotechnology Inc Common,Health Care,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,2.5999999046325684,2.619999885559082,Long,0.05,2570.031413914363,51.40057925882775,0.007692300638503247
JMSB,John Marshall Bancorp Inc Common,Financials,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,16.122501373291016,16.29711151123047,Long,0.05,414.45686847016,72.36837097352873,0.010830213866733973
GWRS,Global Water Resources Inc Common,Utilities,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,11.883453369140625,11.932076454162598,Long,0.05,562.3013128853869,27.34082454439249,0.004091662878758617
EEX,Emerald Holding Inc Common,Communication Services,Closed,2024-06-07T00:00:00.000,2024-06-10T00:00:00.000,5.250271797180176,5.822669982910156,Long,0.05,1272.7115260335418,728.4977684592341,0.10902258165708772
